12 16 28 #UTIL: 20250764
12 16 43 #UTIL: 20377837
17 28 43 #UTIL: 20460670
1 16 17 28 #UTIL: 20091846
1 16 28 43 #UTIL: 20268756
8 16 17 43 #UTIL: 20006562
12 15 16 43 #UTIL: 20127128
12 16 17 18 #UTIL: 20057297
12 16 17 21 #UTIL: 22736562
12 16 17 28 #UTIL: 24590862
12 16 17 31 #UTIL: 20589957
12 16 17 43 #UTIL: 25077018
12 16 18 28 #UTIL: 21646250
12 16 18 43 #UTIL: 21904514
12 16 21 28 #UTIL: 22735781
12 16 21 43 #UTIL: 23614746
12 16 25 28 #UTIL: 20509421
12 16 25 43 #UTIL: 20586514
12 16 28 31 #UTIL: 22090110
12 16 28 43 #UTIL: 24926680
12 16 31 43 #UTIL: 22127361
12 17 28 43 #UTIL: 21707426
12 21 28 43 #UTIL: 20007986
15 16 17 21 #UTIL: 20932542
15 16 17 28 #UTIL: 22152254
15 16 17 43 #UTIL: 22657425
15 16 18 43 #UTIL: 20097113
15 16 21 28 #UTIL: 20393158
15 16 21 43 #UTIL: 21232830
15 16 28 31 #UTIL: 20188446
15 16 28 43 #UTIL: 22091294
15 16 31 43 #UTIL: 20305010
17 18 28 43 #UTIL: 21668130
17 21 28 43 #UTIL: 22265204
17 21 31 43 #UTIL: 20069801
17 25 28 43 #UTIL: 20429463
17 28 31 43 #UTIL: 21876273
21 28 31 43 #UTIL: 20212689
12 16 17 21 29 31 43 63 #UTIL: 20048108
12 16 17 21 29 41 43 59 #UTIL: 20296724
12 16 17 21 31 38 41 43 #UTIL: 21018904
12 16 17 21 31 38 43 59 #UTIL: 21270483
12 16 17 21 31 41 43 59 #UTIL: 23146703
12 16 17 22 25 28 31 43 #UTIL: 21281852
12 16 17 24 25 28 29 31 #UTIL: 20073032
12 16 17 24 25 28 29 43 #UTIL: 21329977
12 16 17 24 25 28 31 43 #UTIL: 24470227
12 16 17 24 25 28 43 59 #UTIL: 20450956
12 16 17 24 25 29 31 43 #UTIL: 20394641
12 16 17 24 27 28 31 43 #UTIL: 22308232
12 16 17 24 28 29 31 43 #UTIL: 23886378
12 16 17 24 28 31 38 43 #UTIL: 21008963
12 16 17 24 28 31 41 43 #UTIL: 22467516
12 16 17 24 28 31 43 59 #UTIL: 22927413
12 16 17 25 27 28 31 43 #UTIL: 22754925
12 16 17 25 28 29 31 43 #UTIL: 24508530
12 16 17 25 28 29 41 43 #UTIL: 20109107
12 16 17 25 28 29 43 59 #UTIL: 20636645
12 16 17 25 28 31 38 43 #UTIL: 21394014
12 16 17 25 28 31 41 43 #UTIL: 23182481
12 16 17 25 28 31 43 59 #UTIL: 23783304
12 16 17 25 28 31 43 63 #UTIL: 20354004
12 16 17 25 28 41 43 59 #UTIL: 20553606
12 16 17 27 28 29 31 43 #UTIL: 23088491
12 16 17 27 28 31 38 43 #UTIL: 20816994
12 16 17 27 28 31 41 43 #UTIL: 21994870
12 16 17 27 28 31 43 59 #UTIL: 22583336
12 16 17 28 29 31 38 43 #UTIL: 21780401
12 16 17 28 29 31 41 43 #UTIL: 23187091
12 16 17 28 29 31 43 59 #UTIL: 23449293
12 16 17 28 29 31 43 63 #UTIL: 20023384
12 16 17 28 29 41 43 59 #UTIL: 20296819
12 16 17 28 31 38 41 43 #UTIL: 20888316
12 16 17 28 31 38 43 59 #UTIL: 20974205
12 16 17 28 31 41 43 59 #UTIL: 23323566
12 16 18 21 22 28 31 43 #UTIL: 20843842
12 16 18 21 24 25 28 31 #UTIL: 20433707
12 16 18 21 24 25 28 43 #UTIL: 21409231
12 16 18 21 24 25 31 43 #UTIL: 20938458
12 16 18 21 24 27 28 31 #UTIL: 20977269
12 16 18 21 24 27 28 43 #UTIL: 22013702
12 16 18 21 24 27 31 43 #UTIL: 22018893
12 16 18 21 24 28 29 31 #UTIL: 20705303
12 16 18 21 24 28 29 43 #UTIL: 21666584
12 16 18 21 24 28 31 43 #UTIL: 24521824
12 16 18 21 24 28 43 59 #UTIL: 20598106
12 16 18 21 24 29 31 43 #UTIL: 21741193
12 16 18 21 24 31 43 59 #UTIL: 20659009
12 16 18 21 25 27 28 31 #UTIL: 21348856
12 16 18 21 25 27 28 43 #UTIL: 22458069
12 16 18 21 25 27 31 43 #UTIL: 21924001
12 16 18 21 25 28 29 31 #UTIL: 20938353
12 16 18 21 25 28 29 43 #UTIL: 21997880
12 16 18 21 25 28 31 43 #UTIL: 25041801
12 16 18 21 25 28 41 43 #UTIL: 20262361
12 16 18 21 25 28 43 59 #UTIL: 21135596
12 16 18 21 25 29 31 43 #UTIL: 21540620
12 16 18 21 25 31 43 59 #UTIL: 20686476
12 16 18 21 27 28 29 31 #UTIL: 21875127
12 16 18 21 27 28 29 43 #UTIL: 22972559
12 16 18 21 27 28 31 38 #UTIL: 20060110
12 16 18 21 27 28 31 41 #UTIL: 20589123
12 16 18 21 27 28 31 43 #UTIL: 26275030
12 16 18 21 27 28 31 59 #UTIL: 20643916
12 16 18 21 27 28 38 43 #UTIL: 20565671
12 16 18 21 27 28 41 43 #UTIL: 21504310
12 16 18 21 27 28 43 59 #UTIL: 21953263
12 16 18 21 27 29 31 43 #UTIL: 23077078
12 16 18 21 27 31 38 43 #UTIL: 21321662
12 16 18 21 27 31 41 43 #UTIL: 21515733
12 16 18 21 27 31 43 59 #UTIL: 22035265
12 16 18 21 28 29 31 41 #UTIL: 20230653
12 16 18 21 28 29 31 43 #UTIL: 25608655
12 16 18 21 28 29 31 59 #UTIL: 20238313
12 16 18 21 28 29 38 43 #UTIL: 20061441
12 16 18 21 28 29 41 43 #UTIL: 21055794
12 16 18 21 28 29 43 59 #UTIL: 21456526
12 16 18 21 28 31 38 43 #UTIL: 22558347
12 16 18 21 28 31 41 43 #UTIL: 23930234
12 16 18 21 28 31 43 59 #UTIL: 24491557
12 16 18 21 28 31 43 63 #UTIL: 20406995
12 16 18 21 28 41 43 59 #UTIL: 21186387
12 16 18 21 29 31 38 43 #UTIL: 20867546
12 16 18 21 29 31 41 43 #UTIL: 21134738
12 16 18 21 29 31 43 59 #UTIL: 21612578
12 16 18 21 31 41 43 59 #UTIL: 21255674
12 16 18 24 25 28 31 43 #UTIL: 22845598
12 16 18 24 27 28 31 43 #UTIL: 20675205
12 16 18 24 28 29 31 43 #UTIL: 22131733
12 16 18 24 28 31 41 43 #UTIL: 20816281
12 16 18 24 28 31 43 59 #UTIL: 21303363
12 16 18 25 27 28 31 43 #UTIL: 21199405
12 16 18 25 28 29 31 43 #UTIL: 22825889
12 16 18 25 28 31 38 43 #UTIL: 20165257
12 16 18 25 28 31 41 43 #UTIL: 21590209
12 16 18 25 28 31 43 59 #UTIL: 22204480
12 16 18 27 28 29 31 43 #UTIL: 21336343
12 16 18 27 28 31 41 43 #UTIL: 20323794
12 16 18 27 28 31 43 59 #UTIL: 20931785
12 16 18 28 29 31 38 43 #UTIL: 20415177
12 16 18 28 29 31 41 43 #UTIL: 21420581
12 16 18 28 29 31 43 59 #UTIL: 21729377
12 16 18 28 31 41 43 59 #UTIL: 21612766
12 16 21 24 25 28 31 43 #UTIL: 21344197
12 16 21 24 27 28 31 43 #UTIL: 22066786
12 16 21 24 28 29 31 43 #UTIL: 21725210
12 16 21 24 28 31 41 43 #UTIL: 20258369
12 16 21 24 28 31 43 59 #UTIL: 20969699
12 16 21 25 27 28 31 43 #UTIL: 22316691
12 16 21 25 28 29 31 43 #UTIL: 21869740
12 16 21 25 28 31 41 43 #UTIL: 20456840
12 16 21 25 28 31 43 59 #UTIL: 21368460
12 16 21 27 28 29 31 43 #UTIL: 22991451
12 16 21 27 28 31 38 43 #UTIL: 20526480
12 16 21 27 28 31 41 43 #UTIL: 21813954
12 16 21 27 28 31 43 59 #UTIL: 22277280
12 16 21 28 29 31 38 43 #UTIL: 20030793
12 16 21 28 29 31 41 43 #UTIL: 21369111
12 16 21 28 29 31 43 59 #UTIL: 21790381
12 16 21 28 31 41 43 59 #UTIL: 21545646
12 17 18 21 24 27 28 43 #UTIL: 20109058
12 17 18 21 24 28 31 43 #UTIL: 22437889
12 17 18 21 25 27 28 43 #UTIL: 20634146
12 17 18 21 25 28 29 43 #UTIL: 20311239
12 17 18 21 25 28 31 43 #UTIL: 23052962
12 17 18 21 27 28 29 43 #UTIL: 20926415
12 17 18 21 27 28 31 43 #UTIL: 23884641
12 17 18 21 27 29 31 43 #UTIL: 20246546
12 17 18 21 28 29 31 43 #UTIL: 23369223
12 17 18 21 28 31 38 43 #UTIL: 21010119
12 17 18 21 28 31 41 43 #UTIL: 21789163
12 17 18 21 28 31 43 59 #UTIL: 22353360
12 17 18 24 25 28 31 43 #UTIL: 20846502
12 17 18 25 28 29 31 43 #UTIL: 20776808
12 17 18 25 28 31 43 59 #UTIL: 20225316
12 17 21 24 27 28 31 43 #UTIL: 20139703
12 17 21 25 27 28 31 43 #UTIL: 20484243
12 17 21 25 28 29 31 43 #UTIL: 20165389
12 17 21 27 28 29 31 43 #UTIL: 20927581
12 17 21 27 28 31 43 59 #UTIL: 20279164
14 15 16 17 18 21 25 27 #UTIL: 20466441
14 15 16 17 18 21 25 28 #UTIL: 22734172
14 15 16 17 18 21 25 31 #UTIL: 22404435
14 15 16 17 18 21 25 43 #UTIL: 23671979
14 15 16 17 18 21 27 28 #UTIL: 20448124
14 15 16 17 18 21 27 31 #UTIL: 20128345
14 15 16 17 18 21 27 43 #UTIL: 21501642
14 15 16 17 18 21 28 31 #UTIL: 22660329
14 15 16 17 18 21 28 43 #UTIL: 23119592
14 15 16 17 18 21 29 43 #UTIL: 20973282
14 15 16 17 18 21 31 43 #UTIL: 23325612
14 15 16 17 18 24 25 28 #UTIL: 20337957
14 15 16 17 18 24 25 43 #UTIL: 20894091
14 15 16 17 18 24 28 43 #UTIL: 20695151
14 15 16 17 18 24 31 43 #UTIL: 20170214
14 15 16 17 18 25 27 43 #UTIL: 20265531
14 15 16 17 18 25 28 29 #UTIL: 20496887
14 15 16 17 18 25 28 31 #UTIL: 23757851
14 15 16 17 18 25 28 43 #UTIL: 24667153
14 15 16 17 18 25 29 43 #UTIL: 21214043
14 15 16 17 18 25 31 43 #UTIL: 23929440
14 15 16 17 18 27 28 43 #UTIL: 20161711
14 15 16 17 18 28 29 31 #UTIL: 20156785
14 15 16 17 18 28 29 43 #UTIL: 21030603
14 15 16 17 18 28 31 43 #UTIL: 24179083
14 15 16 17 18 28 43 59 #UTIL: 20597465
14 15 16 17 18 29 31 43 #UTIL: 20598047
14 15 16 17 21 25 27 28 #UTIL: 20324383
14 15 16 17 21 25 27 31 #UTIL: 20063786
14 15 16 17 21 25 27 43 #UTIL: 21274076
14 15 16 17 21 25 28 31 #UTIL: 22567582
14 15 16 17 21 25 28 43 #UTIL: 22937438
14 15 16 17 21 25 29 43 #UTIL: 20735984
14 15 16 17 21 25 31 43 #UTIL: 23103019
14 15 16 17 21 27 28 31 #UTIL: 20409500
14 15 16 17 21 27 28 43 #UTIL: 20868058
14 15 16 17 21 27 31 43 #UTIL: 21126024
14 15 16 17 21 28 29 43 #UTIL: 20236856
14 15 16 17 21 28 31 43 #UTIL: 22965583
14 15 16 17 21 29 31 43 #UTIL: 20587439
14 15 16 17 24 25 28 31 #UTIL: 20245657
14 15 16 17 24 25 28 43 #UTIL: 20958303
14 15 16 17 24 25 31 43 #UTIL: 20442182
14 15 16 17 24 28 31 43 #UTIL: 20618274
14 15 16 17 25 27 28 43 #UTIL: 20110546
14 15 16 17 25 28 29 31 #UTIL: 20326405
14 15 16 17 25 28 29 43 #UTIL: 21102336
14 15 16 17 25 28 31 43 #UTIL: 24328715
14 15 16 17 25 28 43 59 #UTIL: 20774724
14 15 16 17 25 29 31 43 #UTIL: 20665624
14 15 16 17 25 31 43 59 #UTIL: 20150593
14 15 16 17 27 28 31 43 #UTIL: 20036345
14 15 16 17 28 29 31 43 #UTIL: 20867326
14 15 16 17 28 31 43 59 #UTIL: 20658800
14 15 16 18 21 25 28 31 #UTIL: 21187490
14 15 16 18 21 25 28 43 #UTIL: 21681494
14 15 16 18 21 25 31 43 #UTIL: 21647367
14 15 16 18 21 28 31 43 #UTIL: 21639234
14 15 16 18 25 28 31 43 #UTIL: 22923909
14 15 16 21 25 28 31 43 #UTIL: 21491060
14 15 17 18 25 28 31 43 #UTIL: 20900884
14 16 17 18 21 25 27 43 #UTIL: 20436161
14 16 17 18 21 25 28 31 #UTIL: 21771010
14 16 17 18 21 25 28 43 #UTIL: 22276439
14 16 17 18 21 25 31 43 #UTIL: 22267646
14 16 17 18 21 27 28 31 #UTIL: 20000121
14 16 17 18 21 27 28 43 #UTIL: 20611851
14 16 17 18 21 27 31 43 #UTIL: 20750783
14 16 17 18 21 28 29 43 #UTIL: 20026705
14 16 17 18 21 28 31 43 #UTIL: 22721678
14 16 17 18 21 29 31 43 #UTIL: 20257530
14 16 17 18 24 25 28 43 #UTIL: 20327113
14 16 17 18 24 28 31 43 #UTIL: 20308881
14 16 17 18 25 28 29 43 #UTIL: 20457057
14 16 17 18 25 28 31 43 #UTIL: 23600810
14 16 17 18 25 28 43 59 #UTIL: 20145295
14 16 17 18 28 29 31 43 #UTIL: 20573626
14 16 17 18 28 31 43 59 #UTIL: 20297690
14 16 17 21 25 27 31 43 #UTIL: 20020903
14 16 17 21 25 28 31 43 #UTIL: 22089488
14 16 17 21 27 28 31 43 #UTIL: 20524046
14 16 17 24 25 28 31 43 #UTIL: 20213227
14 16 17 25 28 29 31 43 #UTIL: 20255497
14 16 17 25 28 31 43 59 #UTIL: 20171187
14 16 18 21 25 28 31 43 #UTIL: 20848861
15 16 17 18 21 24 27 43 #UTIL: 21199635
15 16 17 18 21 24 28 31 #UTIL: 22123383
15 16 17 18 21 24 28 43 #UTIL: 22518384
15 16 17 18 21 24 29 43 #UTIL: 20677866
15 16 17 18 21 24 31 43 #UTIL: 23113366
15 16 17 18 21 25 27 28 #UTIL: 20315097
15 16 17 18 21 25 27 43 #UTIL: 21277114
15 16 17 18 21 25 28 31 #UTIL: 22592205
15 16 17 18 21 25 28 43 #UTIL: 23125845
15 16 17 18 21 25 29 43 #UTIL: 20623489
15 16 17 18 21 25 31 43 #UTIL: 23181180
15 16 17 18 21 27 28 29 #UTIL: 20900763
15 16 17 18 21 27 28 31 #UTIL: 24149953
15 16 17 18 21 27 28 43 #UTIL: 24628797
15 16 17 18 21 27 29 31 #UTIL: 20918226
15 16 17 18 21 27 29 43 #UTIL: 22419505
15 16 17 18 21 27 31 43 #UTIL: 25304546
15 16 17 18 21 27 38 43 #UTIL: 20119029
15 16 17 18 21 27 41 43 #UTIL: 20651434
15 16 17 18 21 27 43 59 #UTIL: 21052270
15 16 17 18 21 28 29 31 #UTIL: 23274447
15 16 17 18 21 28 29 43 #UTIL: 23679399
15 16 17 18 21 28 31 38 #UTIL: 20504150
15 16 17 18 21 28 31 41 #UTIL: 21814015
15 16 17 18 21 28 31 43 #UTIL: 26980408
15 16 17 18 21 28 31 59 #UTIL: 21865483
15 16 17 18 21 28 38 43 #UTIL: 20543416
15 16 17 18 21 28 41 43 #UTIL: 22163614
15 16 17 18 21 28 43 59 #UTIL: 22710921
15 16 17 18 21 29 31 43 #UTIL: 24443918
15 16 17 18 21 29 41 43 #UTIL: 20033226
15 16 17 18 21 29 43 59 #UTIL: 20365132
15 16 17 18 21 31 38 43 #UTIL: 21668567
15 16 17 18 21 31 41 43 #UTIL: 22724282
15 16 17 18 21 31 43 59 #UTIL: 23258975
15 16 17 18 21 41 43 59 #UTIL: 20046274
15 16 17 18 22 28 31 43 #UTIL: 20380467
15 16 17 18 24 25 28 31 #UTIL: 20237600
15 16 17 18 24 25 28 43 #UTIL: 21134992
15 16 17 18 24 25 31 43 #UTIL: 20442520
15 16 17 18 24 28 29 43 #UTIL: 20505871
15 16 17 18 24 28 31 43 #UTIL: 23662617
15 16 17 18 24 29 31 43 #UTIL: 20385437
15 16 17 18 25 27 28 43 #UTIL: 20101882
15 16 17 18 25 28 29 31 #UTIL: 20299182
15 16 17 18 25 28 29 43 #UTIL: 21258424
15 16 17 18 25 28 31 43 #UTIL: 24647510
15 16 17 18 25 28 41 43 #UTIL: 20179948
15 16 17 18 25 28 43 59 #UTIL: 20818770
15 16 17 18 25 29 31 43 #UTIL: 20633572
15 16 17 18 25 31 43 59 #UTIL: 20072516
15 16 17 18 27 28 29 43 #UTIL: 20241083
15 16 17 18 27 28 31 43 #UTIL: 23374222
15 16 17 18 27 29 31 43 #UTIL: 20408959
15 16 17 18 28 29 31 43 #UTIL: 24207316
15 16 17 18 28 29 41 43 #UTIL: 20047526
15 16 17 18 28 29 43 59 #UTIL: 20376314
15 16 17 18 28 31 38 43 #UTIL: 21405679
15 16 17 18 28 31 41 43 #UTIL: 23111051
15 16 17 18 28 31 43 59 #UTIL: 23475771
15 16 17 18 28 41 43 59 #UTIL: 20319796
15 16 17 18 29 31 43 59 #UTIL: 20254090
15 16 17 18 31 41 43 59 #UTIL: 20076509
15 16 17 21 24 27 28 31 #UTIL: 20074102
15 16 17 21 24 27 28 43 #UTIL: 20478328
15 16 17 21 24 27 31 43 #UTIL: 21104979
15 16 17 21 24 28 31 43 #UTIL: 22629578
15 16 17 21 24 29 31 43 #UTIL: 20575419
15 16 17 21 25 27 28 31 #UTIL: 20332035
15 16 17 21 25 27 28 43 #UTIL: 20856840
15 16 17 21 25 27 31 43 #UTIL: 20965827
15 16 17 21 25 28 29 43 #UTIL: 20122006
15 16 17 21 25 28 31 43 #UTIL: 23034629
15 16 17 21 25 29 31 43 #UTIL: 20305479
15 16 17 21 27 28 29 31 #UTIL: 21080471
15 16 17 21 27 28 29 43 #UTIL: 21483410
15 16 17 21 27 28 31 41 #UTIL: 20053164
15 16 17 21 27 28 31 43 #UTIL: 24666249
15 16 17 21 27 28 31 59 #UTIL: 20062130
15 16 17 21 27 28 41 43 #UTIL: 20393825
15 16 17 21 27 28 43 59 #UTIL: 20855179
15 16 17 21 27 29 31 43 #UTIL: 22292181
15 16 17 21 27 31 41 43 #UTIL: 20997814
15 16 17 21 27 31 43 59 #UTIL: 21468680
15 16 17 21 28 29 31 43 #UTIL: 23729726
15 16 17 21 28 29 43 59 #UTIL: 20091487
15 16 17 21 28 31 38 43 #UTIL: 20540422
15 16 17 21 28 31 41 43 #UTIL: 22425742
15 16 17 21 28 31 43 59 #UTIL: 22962505
15 16 17 21 29 31 41 43 #UTIL: 20372843
15 16 17 21 29 31 43 59 #UTIL: 20782364
15 16 17 21 31 41 43 59 #UTIL: 20479436
15 16 17 24 25 28 31 43 #UTIL: 21113781
15 16 17 24 28 29 31 43 #UTIL: 20616723
15 16 17 24 28 31 43 59 #UTIL: 20174640
15 16 17 25 27 28 31 43 #UTIL: 20026422
15 16 17 25 28 29 31 43 #UTIL: 21152570
15 16 17 25 28 31 41 43 #UTIL: 20276741
15 16 17 25 28 31 43 59 #UTIL: 20924328
15 16 17 27 28 29 31 43 #UTIL: 20319976
15 16 17 27 28 31 43 59 #UTIL: 20137695
15 16 17 28 29 31 41 43 #UTIL: 20280220
15 16 17 28 29 31 43 59 #UTIL: 20602520
15 16 17 28 31 41 43 59 #UTIL: 20560674
15 16 18 21 24 28 31 43 #UTIL: 21203495
15 16 18 21 25 28 31 43 #UTIL: 21658636
15 16 18 21 27 28 29 43 #UTIL: 20045813
15 16 18 21 27 28 31 43 #UTIL: 23074395
15 16 18 21 27 29 31 43 #UTIL: 20539965
15 16 18 21 28 29 31 43 #UTIL: 22189953
15 16 18 21 28 31 41 43 #UTIL: 20967855
15 16 18 21 28 31 43 59 #UTIL: 21521936
15 16 21 27 28 29 31 43 #UTIL: 20145210
15 17 18 21 25 28 31 43 #UTIL: 20120370
15 17 18 21 27 28 31 43 #UTIL: 21102498
15 17 18 21 28 29 31 43 #UTIL: 20386272
17 18 21 24 27 28 31 43 #UTIL: 20105614
17 18 21 25 27 28 31 43 #UTIL: 20449704
17 18 21 25 28 29 31 43 #UTIL: 20125777
17 18 21 27 28 29 31 43 #UTIL: 20890702
17 18 21 27 28 31 43 59 #UTIL: 20244009
1 8 12 16 17 18 21 24 28 #UTIL: 20526480
1 8 12 16 17 18 21 24 31 #UTIL: 20102465
1 8 12 16 17 18 21 24 43 #UTIL: 20929320
1 8 12 16 17 18 21 28 31 #UTIL: 20187711
1 8 12 16 17 18 21 28 43 #UTIL: 20484273
1 8 12 16 17 18 21 31 43 #UTIL: 20518311
1 8 12 16 17 18 24 28 31 #UTIL: 21747100
1 8 12 16 17 18 24 28 43 #UTIL: 22428818
1 8 12 16 17 18 24 31 43 #UTIL: 21732928
1 8 12 16 17 18 28 31 43 #UTIL: 21979139
1 8 12 16 17 21 24 28 31 #UTIL: 20753200
1 8 12 16 17 21 24 28 43 #UTIL: 20985130
1 8 12 16 17 21 24 31 43 #UTIL: 21104584
1 8 12 16 17 21 28 31 43 #UTIL: 20651923
1 8 12 16 17 24 25 28 43 #UTIL: 20232270
1 8 12 16 17 24 28 31 43 #UTIL: 22555538
1 8 12 16 18 24 28 31 43 #UTIL: 21152501
1 8 16 17 18 21 24 28 31 #UTIL: 20718425
1 8 16 17 18 21 24 28 43 #UTIL: 20947759
1 8 16 17 18 21 24 31 43 #UTIL: 21075881
1 8 16 17 18 21 28 31 43 #UTIL: 20617187
1 8 16 17 18 24 25 28 43 #UTIL: 20198563
1 8 16 17 18 24 28 31 43 #UTIL: 22520648
1 8 16 17 21 24 28 31 43 #UTIL: 21104313
1 8 16 17 24 25 28 31 43 #UTIL: 20232291
1 12 14 15 16 17 18 28 43 #UTIL: 20348149
1 12 14 15 16 17 25 28 43 #UTIL: 20420054
1 12 14 15 16 17 28 31 43 #UTIL: 20333394
1 12 14 16 17 18 28 31 43 #UTIL: 20015759
1 12 15 16 17 18 21 27 43 #UTIL: 20365211
1 12 15 16 17 18 21 28 31 #UTIL: 22251413
1 12 15 16 17 18 21 28 43 #UTIL: 22375226
1 12 15 16 17 18 21 31 43 #UTIL: 22629872
1 12 15 16 17 18 24 28 43 #UTIL: 20504321
1 12 15 16 17 18 24 31 43 #UTIL: 20061956
1 12 15 16 17 18 25 28 31 #UTIL: 20154268
1 12 15 16 17 18 25 28 43 #UTIL: 20796485
1 12 15 16 17 18 28 29 43 #UTIL: 20126730
1 12 15 16 17 18 28 31 43 #UTIL: 23595143
1 12 15 16 17 18 28 43 59 #UTIL: 20127263
1 12 15 16 17 21 27 28 31 #UTIL: 20146101
1 12 15 16 17 21 27 28 43 #UTIL: 20304422
1 12 15 16 17 21 27 31 43 #UTIL: 20595139
1 12 15 16 17 21 28 31 43 #UTIL: 22546609
1 12 15 16 17 24 28 31 43 #UTIL: 20696963
1 12 15 16 17 25 28 31 43 #UTIL: 20822711
1 12 15 16 17 28 29 31 43 #UTIL: 20289971
1 12 15 16 17 28 31 43 59 #UTIL: 20327668
1 12 15 16 18 21 28 31 43 #UTIL: 21216317
1 12 16 17 18 21 24 28 31 #UTIL: 21732939
1 12 16 17 18 21 24 28 43 #UTIL: 22136237
1 12 16 17 18 21 24 31 43 #UTIL: 22197777
1 12 16 17 18 21 25 28 31 #UTIL: 21404727
1 12 16 17 18 21 25 28 43 #UTIL: 21898369
1 12 16 17 18 21 25 31 43 #UTIL: 21510296
1 12 16 17 18 21 27 28 31 #UTIL: 22368370
1 12 16 17 18 21 27 28 43 #UTIL: 22833962
1 12 16 17 18 21 27 31 43 #UTIL: 22882202
1 12 16 17 18 21 28 29 31 #UTIL: 21842700
1 12 16 17 18 21 28 29 43 #UTIL: 22209429
1 12 16 17 18 21 28 31 41 #UTIL: 20966730
1 12 16 17 18 21 28 31 43 #UTIL: 25621400
1 12 16 17 18 21 28 31 59 #UTIL: 21077979
1 12 16 17 18 21 28 41 43 #UTIL: 21369886
1 12 16 17 18 21 28 43 59 #UTIL: 21934583
1 12 16 17 18 21 29 31 43 #UTIL: 22366544
1 12 16 17 18 21 31 41 43 #UTIL: 21397889
1 12 16 17 18 21 31 43 59 #UTIL: 22000793
1 12 16 17 18 22 28 31 43 #UTIL: 20362970
1 12 16 17 18 24 25 28 31 #UTIL: 20175032
1 12 16 17 18 24 25 28 43 #UTIL: 21037859
1 12 16 17 18 24 25 31 43 #UTIL: 20020012
1 12 16 17 18 24 28 29 43 #UTIL: 20203531
1 12 16 17 18 24 28 31 43 #UTIL: 23537548
1 12 16 17 18 25 28 29 43 #UTIL: 20147678
1 12 16 17 18 25 28 31 43 #UTIL: 23667923
1 12 16 17 18 25 28 43 59 #UTIL: 20273302
1 12 16 17 18 27 28 31 43 #UTIL: 21787237
1 12 16 17 18 28 29 31 43 #UTIL: 23012472
1 12 16 17 18 28 31 38 43 #UTIL: 20253886
1 12 16 17 18 28 31 41 43 #UTIL: 22433494
1 12 16 17 18 28 31 43 59 #UTIL: 22787151
1 12 16 17 21 24 28 31 43 #UTIL: 22335832
1 12 16 17 21 25 28 31 43 #UTIL: 21962257
1 12 16 17 21 27 28 31 43 #UTIL: 23003562
1 12 16 17 21 28 29 31 43 #UTIL: 22400598
1 12 16 17 21 28 31 41 43 #UTIL: 21669831
1 12 16 17 21 28 31 43 59 #UTIL: 22220670
1 12 16 17 24 25 28 31 43 #UTIL: 21101903
1 12 16 17 24 28 29 31 43 #UTIL: 20389445
1 12 16 17 24 28 31 43 59 #UTIL: 20305653
1 12 16 17 25 28 29 31 43 #UTIL: 20184643
1 12 16 17 25 28 31 43 59 #UTIL: 20434592
1 12 16 17 28 31 41 43 59 #UTIL: 20095627
1 12 16 18 21 24 28 31 43 #UTIL: 20980451
1 12 16 18 21 25 28 31 43 #UTIL: 20703200
1 12 16 18 21 27 28 31 43 #UTIL: 21574841
1 12 16 18 21 28 29 31 43 #UTIL: 21001501
1 12 16 18 21 28 31 41 43 #UTIL: 20315130
1 12 16 18 21 28 31 43 59 #UTIL: 20874228
1 14 15 16 17 18 25 28 43 #UTIL: 20415684
1 14 15 16 17 18 28 31 43 #UTIL: 20327306
1 14 15 16 17 25 28 31 43 #UTIL: 20332053
1 15 16 17 18 21 27 28 31 #UTIL: 20114329
1 15 16 17 18 21 27 28 43 #UTIL: 20271104
1 15 16 17 18 21 27 31 43 #UTIL: 20570472
1 15 16 17 18 21 28 31 43 #UTIL: 22506825
1 15 16 17 18 24 28 31 43 #UTIL: 20660646
1 15 16 17 18 25 28 31 43 #UTIL: 20782597
1 15 16 17 18 28 29 31 43 #UTIL: 20253454
1 15 16 17 18 28 31 43 59 #UTIL: 20289176
1 15 16 17 21 27 28 31 43 #UTIL: 20433795
1 16 17 18 21 24 28 31 43 #UTIL: 22297777
1 16 17 18 21 25 28 31 43 #UTIL: 21924959
1 16 17 18 21 27 28 31 43 #UTIL: 22969932
1 16 17 18 21 28 29 31 43 #UTIL: 22361828
1 16 17 18 21 28 31 41 43 #UTIL: 21631006
1 16 17 18 21 28 31 43 59 #UTIL: 22180687
1 16 17 18 24 25 28 31 43 #UTIL: 21068080
1 16 17 18 24 28 29 31 43 #UTIL: 20354254
1 16 17 18 24 28 31 43 59 #UTIL: 20270652
1 16 17 18 25 28 29 31 43 #UTIL: 20149260
1 16 17 18 25 28 31 43 59 #UTIL: 20398509
1 16 17 18 28 31 41 43 59 #UTIL: 20058144
1 16 17 21 27 28 31 43 59 #UTIL: 20013370
8 12 14 15 16 17 24 25 43 #UTIL: 20146259
8 12 15 16 17 18 21 24 28 #UTIL: 21132877
8 12 15 16 17 18 21 24 31 #UTIL: 21232089
8 12 15 16 17 18 21 24 43 #UTIL: 22225267
8 12 15 16 17 18 21 28 31 #UTIL: 20713611
8 12 15 16 17 18 21 28 43 #UTIL: 20916632
8 12 15 16 17 18 21 31 43 #UTIL: 21466325
8 12 15 16 17 18 24 25 43 #UTIL: 20170629
8 12 15 16 17 18 24 28 31 #UTIL: 22189179
